"display","trial_type","stim","word","VOT","label","condition","list_LSQ_variant","blockID","block","list","mean","sd","left","right","option_setup","progress_bar"
"phonetic categorization","test","dill_50.wav","dill","50",,,,"T3","5",,,,"dill","till","d-left","234"
"phonetic categorization","test","din_45.wav","din","45",,,,"T3","5",,,,"din","tin","d-left","234"
"phonetic categorization","test","dip_35.wav","dip","35",,,,"T3","5",,,,"dip","tip","d-left","234"
"phonetic categorization","test","dip_30.wav","dip","30",,,,"T3","5",,,,"dip","tip","d-left","234"
"phonetic categorization","test","dill_15.wav","dill","15",,,,"T3","5",,,,"dill","till","d-left","234"
"phonetic categorization","test","din_25.wav","din","25",,,,"T3","5",,,,"din","tin","d-left","234"
"phonetic categorization","test","din_70.wav","din","70",,,,"T3","5",,,,"din","tin","d-left","234"
"phonetic categorization","test","dill_5.wav","dill","5",,,,"T3","5",,,,"dill","till","d-left","234"
"phonetic categorization","test","din_55.wav","din","55",,,,"T3","5",,,,"din","tin","d-left","234"
"phonetic categorization","exposure","dill_10.wav","dill","10","labeled","expo-10ms","A","B","4","A","5","8.94427190999916","dill","din","d-left","234"
"phonetic categorization","exposure","dill_20.wav","dill","20","labeled","expo-10ms","A","B","4","A","5","8.94427190999916","dill","din","d-left","234"
"phonetic categorization","exposure","dill_20.wav","dill","20","labeled","expo-10ms","A","B","4","A","5","8.94427190999916","dill","din","d-left","234"
"phonetic categorization","exposure","dill_30.wav","dill","30","labeled","expo-10ms","A","B","4","A","5","8.94427190999916","dill","din","d-left","234"
"phonetic categorization","exposure","dill_15.wav","dill","15","unlabeled","expo-10ms","A","B","4","A","5","8.94427190999916","dill","till","d-left","234"
"phonetic categorization","exposure","dill_15.wav","dill","15","unlabeled","expo-10ms","A","B","4","A","5","8.94427190999916","dill","till","d-left","234"
"phonetic categorization","exposure","dill_15.wav","dill","15","unlabeled","expo-10ms","A","B","4","A","5","8.94427190999916","dill","till","d-left","234"
"phonetic categorization","exposure","dill_5.wav","dill","5","unlabeled","expo-10ms","A","B","4","A","5","8.94427190999916","dill","till","d-left","234"
"phonetic categorization","exposure","din_-10.wav","din","-10","labeled","expo-10ms","A","B","4","A","5","8.94427190999916","din","dill","d-left","234"
"phonetic categorization","exposure","din_20.wav","din","20","labeled","expo-10ms","A","B","4","A","5","8.94427190999916","din","dill","d-left","234"
"phonetic categorization","exposure","din_5.wav","din","5","labeled","expo-10ms","A","B","4","A","5","8.94427190999916","din","dill","d-left","234"
"phonetic categorization","exposure","din_5.wav","din","5","labeled","expo-10ms","A","B","4","A","5","8.94427190999916","din","dill","d-left","234"
"phonetic categorization","exposure","din_0.wav","din","0","unlabeled","expo-10ms","A","B","4","A","5","8.94427190999916","din","tin","d-left","234"
"phonetic categorization","exposure","din_0.wav","din","0","unlabeled","expo-10ms","A","B","4","A","5","8.94427190999916","din","tin","d-left","234"
"phonetic categorization","exposure","din_10.wav","din","10","unlabeled","expo-10ms","A","B","4","A","5","8.94427190999916","din","tin","d-left","234"
"phonetic categorization","exposure","din_25.wav","din","25","unlabeled","expo-10ms","A","B","4","A","5","8.94427190999916","din","tin","d-left","234"
"phonetic categorization","exposure","dip_10.wav","dip","10","labeled","expo-10ms","A","B","4","A","5","8.94427190999916","din","dip","d-left","234"
"phonetic categorization","exposure","dip_10.wav","dip","10","labeled","expo-10ms","A","B","4","A","5","8.94427190999916","din","dip","d-left","234"
"phonetic categorization","exposure","dip_15.wav","dip","15","labeled","expo-10ms","A","B","4","A","5","8.94427190999916","din","dip","d-left","234"
"phonetic categorization","exposure","dip_30.wav","dip","30","labeled","expo-10ms","A","B","4","A","5","8.94427190999916","din","dip","d-left","234"
"phonetic categorization","exposure","dip_10.wav","dip","10","unlabeled","expo-10ms","A","B","4","A","5","8.94427190999916","dip","tip","d-left","234"
"phonetic categorization","exposure","dip_15.wav","dip","15","unlabeled","expo-10ms","A","B","4","A","5","8.94427190999916","dip","tip","d-left","234"
"phonetic categorization","exposure","dip_15.wav","dip","15","unlabeled","expo-10ms","A","B","4","A","5","8.94427190999916","dip","tip","d-left","234"
"phonetic categorization","exposure","dip_15.wav","dip","15","unlabeled","expo-10ms","A","B","4","A","5","8.94427190999916","dip","tip","d-left","234"
"phonetic categorization","exposure","dill_45.wav","till","45","labeled","expo-10ms","A","B","4","A","50","16.431676725155","tin","till","d-left","234"
"phonetic categorization","exposure","dill_55.wav","till","55","labeled","expo-10ms","A","B","4","A","50","16.431676725155","tin","till","d-left","234"
"phonetic categorization","exposure","dill_60.wav","till","60","labeled","expo-10ms","A","B","4","A","50","16.431676725155","tin","till","d-left","234"
"phonetic categorization","exposure","dill_80.wav","till","80","labeled","expo-10ms","A","B","4","A","50","16.431676725155","tin","till","d-left","234"
"phonetic categorization","exposure","dill_40.wav","till","40","unlabeled","expo-10ms","A","B","4","A","50","16.431676725155","dill","till","d-left","234"
"phonetic categorization","exposure","dill_50.wav","till","50","unlabeled","expo-10ms","A","B","4","A","50","16.431676725155","dill","till","d-left","234"
"phonetic categorization","exposure","dill_60.wav","till","60","unlabeled","expo-10ms","A","B","4","A","50","16.431676725155","dill","till","d-left","234"
"phonetic categorization","exposure","dill_60.wav","till","60","unlabeled","expo-10ms","A","B","4","A","50","16.431676725155","dill","till","d-left","234"
"phonetic categorization","exposure","din_45.wav","tin","45","labeled","expo-10ms","A","B","4","A","50","16.431676725155","till","tin","d-left","234"
"phonetic categorization","exposure","din_50.wav","tin","50","labeled","expo-10ms","A","B","4","A","50","16.431676725155","till","tin","d-left","234"
"phonetic categorization","exposure","din_55.wav","tin","55","labeled","expo-10ms","A","B","4","A","50","16.431676725155","till","tin","d-left","234"
"phonetic categorization","exposure","din_75.wav","tin","75","labeled","expo-10ms","A","B","4","A","50","16.431676725155","till","tin","d-left","234"
"break","","","","","","","","","","","","","","","",""
"phonetic categorization","exposure","din_50.wav","tin","50","unlabeled","expo-10ms","A","B","4","A","50","16.431676725155","din","tin","d-left","234"
"phonetic categorization","exposure","din_55.wav","tin","55","unlabeled","expo-10ms","A","B","4","A","50","16.431676725155","din","tin","d-left","234"
"phonetic categorization","exposure","din_60.wav","tin","60","unlabeled","expo-10ms","A","B","4","A","50","16.431676725155","din","tin","d-left","234"
"phonetic categorization","exposure","din_60.wav","tin","60","unlabeled","expo-10ms","A","B","4","A","50","16.431676725155","din","tin","d-left","234"
"phonetic categorization","exposure","dip_55.wav","tip","55","labeled","expo-10ms","A","B","4","A","50","16.431676725155","tip","tin","d-left","234"
"phonetic categorization","exposure","dip_55.wav","tip","55","labeled","expo-10ms","A","B","4","A","50","16.431676725155","tip","tin","d-left","234"
"phonetic categorization","exposure","dip_70.wav","tip","70","labeled","expo-10ms","A","B","4","A","50","16.431676725155","tip","tin","d-left","234"
"phonetic categorization","exposure","dip_80.wav","tip","80","labeled","expo-10ms","A","B","4","A","50","16.431676725155","tip","tin","d-left","234"
"phonetic categorization","exposure","dip_45.wav","tip","45","unlabeled","expo-10ms","A","B","4","A","50","16.431676725155","dip","tip","d-left","234"
"phonetic categorization","exposure","dip_55.wav","tip","55","unlabeled","expo-10ms","A","B","4","A","50","16.431676725155","dip","tip","d-left","234"
"phonetic categorization","exposure","dip_55.wav","tip","55","unlabeled","expo-10ms","A","B","4","A","50","16.431676725155","dip","tip","d-left","234"
"phonetic categorization","exposure","dip_55.wav","tip","55","unlabeled","expo-10ms","A","B","4","A","50","16.431676725155","dip","tip","d-left","234"
"phonetic categorization","catch","flare.wav","flare",,,"expo-10ms","A","B","4","A",,,"flare","share","d-left","234"
"phonetic categorization","catch","flare.wav","flare",,,"expo-10ms","A","B","4","A",,,"flare","share","d-left","234"
"phonetic categorization","catch","rare.wav","rare",,,"expo-10ms","A","B","4","A",,,"rare","flare","d-left","234"
"phonetic categorization","catch","rare.wav","rare",,,"expo-10ms","A","B","4","A",,,"rare","flare","d-left","234"
"phonetic categorization","catch","share.wav","share",,,"expo-10ms","A","B","4","A",,,"rare","share","d-left","234"
"phonetic categorization","catch","share.wav","share",,,"expo-10ms","A","B","4","A",,,"rare","share","d-left","234"
"phonetic categorization","test","din_70.wav","din","70",,,,"T4","7",,,,"din","tin","d-left","234"
"phonetic categorization","test","din_15.wav","din","15",,,,"T4","7",,,,"din","tin","d-left","234"
"phonetic categorization","test","dill_25.wav","dill","25",,,,"T4","7",,,,"dill","till","d-left","234"
"phonetic categorization","test","dip_65.wav","dip","65",,,,"T4","7",,,,"dip","tip","d-left","234"
"phonetic categorization","test","din_35.wav","din","35",,,,"T4","7",,,,"din","tin","d-left","234"
"phonetic categorization","test","dip_40.wav","dip","40",,,,"T4","7",,,,"dip","tip","d-left","234"
"phonetic categorization","test","dill_30.wav","dill","30",,,,"T4","7",,,,"dill","till","d-left","234"
"phonetic categorization","test","dip_5.wav","dip","5",,,,"T4","7",,,,"dip","tip","d-left","234"
"phonetic categorization","test","din_45.wav","din","45",,,,"T4","7",,,,"din","tin","d-left","234"
"phonetic categorization","test","dill_50.wav","dill","50",,,,"T4","7",,,,"dill","till","d-left","234"
"phonetic categorization","test","dip_-5.wav","dip","-5",,,,"T4","7",,,,"dip","tip","d-left","234"
"phonetic categorization","test","dill_55.wav","dill","55",,,,"T4","7",,,,"dill","till","d-left","234"
"phonetic categorization","test","dill_70.wav","dill","70",,,,"T5","8",,,,"dill","till","d-left","234"
"phonetic categorization","test","dill_15.wav","dill","15",,,,"T5","8",,,,"dill","till","d-left","234"
"phonetic categorization","test","din_25.wav","din","25",,,,"T5","8",,,,"din","tin","d-left","234"
"phonetic categorization","test","din_65.wav","din","65",,,,"T5","8",,,,"din","tin","d-left","234"
"phonetic categorization","test","dip_35.wav","dip","35",,,,"T5","8",,,,"dip","tip","d-left","234"
"phonetic categorization","test","dill_40.wav","dill","40",,,,"T5","8",,,,"dill","till","d-left","234"
"phonetic categorization","test","dip_30.wav","dip","30",,,,"T5","8",,,,"dip","tip","d-left","234"
"phonetic categorization","test","din_5.wav","din","5",,,,"T5","8",,,,"din","tin","d-left","234"
"phonetic categorization","test","dip_45.wav","dip","45",,,,"T5","8",,,,"dip","tip","d-left","234"
"phonetic categorization","test","dip_50.wav","dip","50",,,,"T5","8",,,,"dip","tip","d-left","234"
"phonetic categorization","test","dill_-5.wav","dill","-5",,,,"T5","8",,,,"dill","till","d-left","234"
"phonetic categorization","test","din_55.wav","din","55",,,,"T5","8",,,,"din","tin","d-left","234"
"phonetic categorization","test","dip_70.wav","dip","70",,,,"T6","9",,,,"dip","tip","d-left","234"
"phonetic categorization","test","dip_15.wav","dip","15",,,,"T6","9",,,,"dip","tip","d-left","234"
"phonetic categorization","test","dip_25.wav","dip","25",,,,"T6","9",,,,"dip","tip","d-left","234"
"phonetic categorization","test","dill_65.wav","dill","65",,,,"T6","9",,,,"dill","till","d-left","234"
"phonetic categorization","test","dill_35.wav","dill","35",,,,"T6","9",,,,"dill","till","d-left","234"
