"display","trial_type","stim","word","VOT","label","condition","list_LSQ_variant","blockID","block","list","mean","sd","left","right","option_setup","progress_bar"
"phonetic categorization","exposure","dip_-10.wav","dip",-10,"labeled","expo-20ms","A","A",2,"A",5,8.94427190999916,"din","dip","d-right",234
"phonetic categorization","exposure","dip_-5.wav","dip",-5,"labeled","expo-20ms","A","A",2,"A",5,8.94427190999916,"din","dip","d-right",234
"phonetic categorization","exposure","dip_10.wav","dip",10,"labeled","expo-20ms","A","A",2,"A",5,8.94427190999916,"din","dip","d-right",234
"phonetic categorization","exposure","dip_20.wav","dip",20,"labeled","expo-20ms","A","A",2,"A",5,8.94427190999916,"din","dip","d-right",234
"phonetic categorization","exposure","dip_0.wav","dip",0,"unlabeled","expo-20ms","A","A",2,"A",5,8.94427190999916,"tip","dip","d-right",234
"phonetic categorization","exposure","dip_0.wav","dip",0,"unlabeled","expo-20ms","A","A",2,"A",5,8.94427190999916,"tip","dip","d-right",234
"phonetic categorization","exposure","dip_10.wav","dip",10,"unlabeled","expo-20ms","A","A",2,"A",5,8.94427190999916,"tip","dip","d-right",234
"phonetic categorization","exposure","dip_20.wav","dip",20,"unlabeled","expo-20ms","A","A",2,"A",5,8.94427190999916,"tip","dip","d-right",234
"phonetic categorization","exposure","dill_45.wav","till",45,"labeled","expo-20ms","A","A",2,"A",50,16.431676725155,"tin","till","d-right",234
"phonetic categorization","exposure","dill_55.wav","till",55,"labeled","expo-20ms","A","A",2,"A",50,16.431676725155,"tin","till","d-right",234
"phonetic categorization","exposure","dill_65.wav","till",65,"labeled","expo-20ms","A","A",2,"A",50,16.431676725155,"tin","till","d-right",234
"phonetic categorization","exposure","dill_75.wav","till",75,"labeled","expo-20ms","A","A",2,"A",50,16.431676725155,"tin","till","d-right",234
"phonetic categorization","exposure","dill_50.wav","till",50,"unlabeled","expo-20ms","A","A",2,"A",50,16.431676725155,"till","dill","d-right",234
"phonetic categorization","exposure","dill_60.wav","till",60,"unlabeled","expo-20ms","A","A",2,"A",50,16.431676725155,"till","dill","d-right",234
"phonetic categorization","exposure","dill_60.wav","till",60,"unlabeled","expo-20ms","A","A",2,"A",50,16.431676725155,"till","dill","d-right",234
"phonetic categorization","exposure","dill_65.wav","till",65,"unlabeled","expo-20ms","A","A",2,"A",50,16.431676725155,"till","dill","d-right",234
"phonetic categorization","exposure","din_40.wav","tin",40,"labeled","expo-20ms","A","A",2,"A",50,16.431676725155,"till","tin","d-right",234
"phonetic categorization","exposure","din_60.wav","tin",60,"labeled","expo-20ms","A","A",2,"A",50,16.431676725155,"till","tin","d-right",234
"phonetic categorization","exposure","din_70.wav","tin",70,"labeled","expo-20ms","A","A",2,"A",50,16.431676725155,"till","tin","d-right",234
"phonetic categorization","exposure","din_75.wav","tin",75,"labeled","expo-20ms","A","A",2,"A",50,16.431676725155,"till","tin","d-right",234
"phonetic categorization","exposure","din_40.wav","tin",40,"unlabeled","expo-20ms","A","A",2,"A",50,16.431676725155,"tin","din","d-right",234
"phonetic categorization","exposure","din_45.wav","tin",45,"unlabeled","expo-20ms","A","A",2,"A",50,16.431676725155,"tin","din","d-right",234
"phonetic categorization","exposure","din_45.wav","tin",45,"unlabeled","expo-20ms","A","A",2,"A",50,16.431676725155,"tin","din","d-right",234
"phonetic categorization","exposure","din_50.wav","tin",50,"unlabeled","expo-20ms","A","A",2,"A",50,16.431676725155,"tin","din","d-right",234
"phonetic categorization","exposure","dip_35.wav","tip",35,"labeled","expo-20ms","A","A",2,"A",50,16.431676725155,"tip","tin","d-right",234
"phonetic categorization","exposure","dip_45.wav","tip",45,"labeled","expo-20ms","A","A",2,"A",50,16.431676725155,"tip","tin","d-right",234
"phonetic categorization","exposure","dip_50.wav","tip",50,"labeled","expo-20ms","A","A",2,"A",50,16.431676725155,"tip","tin","d-right",234
"phonetic categorization","exposure","dip_50.wav","tip",50,"labeled","expo-20ms","A","A",2,"A",50,16.431676725155,"tip","tin","d-right",234
"phonetic categorization","exposure","dip_20.wav","tip",20,"unlabeled","expo-20ms","A","A",2,"A",50,16.431676725155,"tip","dip","d-right",234
"phonetic categorization","exposure","dip_50.wav","tip",50,"unlabeled","expo-20ms","A","A",2,"A",50,16.431676725155,"tip","dip","d-right",234
"phonetic categorization","exposure","dip_55.wav","tip",55,"unlabeled","expo-20ms","A","A",2,"A",50,16.431676725155,"tip","dip","d-right",234
"phonetic categorization","exposure","dip_65.wav","tip",65,"unlabeled","expo-20ms","A","A",2,"A",50,16.431676725155,"tip","dip","d-right",234
"phonetic categorization","catch","flare.wav","flare",NA,NA,"expo-20ms","A","A",2,"A",NA,NA,"flare","share","d-right",234
"phonetic categorization","catch","flare.wav","flare",NA,NA,"expo-20ms","A","A",2,"A",NA,NA,"flare","share","d-right",234
"phonetic categorization","catch","rare.wav","rare",NA,NA,"expo-20ms","A","A",2,"A",NA,NA,"rare","flare","d-right",234
"phonetic categorization","catch","rare.wav","rare",NA,NA,"expo-20ms","A","A",2,"A",NA,NA,"rare","flare","d-right",234
"phonetic categorization","catch","share.wav","share",NA,NA,"expo-20ms","A","A",2,"A",NA,NA,"rare","share","d-right",234
"phonetic categorization","catch","share.wav","share",NA,NA,"expo-20ms","A","A",2,"A",NA,NA,"rare","share","d-right",234
