"display","trial_type","stim","word","VOT","label","condition","list_LSQ_variant","blockID","block","list","mean","sd","left","right","option_setup","progress_bar"
"phonetic categorization","exposure","din_45.wav","tin",45,"labeled","expo-20ms","A","B",4,"A",50,16.431676725155,"till","tin","d-right",234
"phonetic categorization","exposure","din_65.wav","tin",65,"labeled","expo-20ms","A","B",4,"A",50,16.431676725155,"till","tin","d-right",234
"phonetic categorization","exposure","din_40.wav","tin",40,"unlabeled","expo-20ms","A","B",4,"A",50,16.431676725155,"tin","din","d-right",234
"phonetic categorization","exposure","din_45.wav","tin",45,"unlabeled","expo-20ms","A","B",4,"A",50,16.431676725155,"tin","din","d-right",234
"phonetic categorization","exposure","din_50.wav","tin",50,"unlabeled","expo-20ms","A","B",4,"A",50,16.431676725155,"tin","din","d-right",234
"phonetic categorization","exposure","din_50.wav","tin",50,"unlabeled","expo-20ms","A","B",4,"A",50,16.431676725155,"tin","din","d-right",234
"phonetic categorization","exposure","dip_45.wav","tip",45,"labeled","expo-20ms","A","B",4,"A",50,16.431676725155,"tip","tin","d-right",234
"phonetic categorization","exposure","dip_45.wav","tip",45,"labeled","expo-20ms","A","B",4,"A",50,16.431676725155,"tip","tin","d-right",234
"phonetic categorization","exposure","dip_60.wav","tip",60,"labeled","expo-20ms","A","B",4,"A",50,16.431676725155,"tip","tin","d-right",234
"phonetic categorization","exposure","dip_70.wav","tip",70,"labeled","expo-20ms","A","B",4,"A",50,16.431676725155,"tip","tin","d-right",234
"phonetic categorization","exposure","dip_35.wav","tip",35,"unlabeled","expo-20ms","A","B",4,"A",50,16.431676725155,"tip","dip","d-right",234
"phonetic categorization","exposure","dip_45.wav","tip",45,"unlabeled","expo-20ms","A","B",4,"A",50,16.431676725155,"tip","dip","d-right",234
"phonetic categorization","exposure","dip_45.wav","tip",45,"unlabeled","expo-20ms","A","B",4,"A",50,16.431676725155,"tip","dip","d-right",234
"phonetic categorization","exposure","dip_45.wav","tip",45,"unlabeled","expo-20ms","A","B",4,"A",50,16.431676725155,"tip","dip","d-right",234
"phonetic categorization","catch","flare.wav","flare",NA,NA,"expo-20ms","A","B",4,"A",NA,NA,"flare","share","d-right",234
"phonetic categorization","catch","flare.wav","flare",NA,NA,"expo-20ms","A","B",4,"A",NA,NA,"flare","share","d-right",234
"phonetic categorization","catch","rare.wav","rare",NA,NA,"expo-20ms","A","B",4,"A",NA,NA,"rare","flare","d-right",234
"phonetic categorization","catch","rare.wav","rare",NA,NA,"expo-20ms","A","B",4,"A",NA,NA,"rare","flare","d-right",234
"phonetic categorization","catch","share.wav","share",NA,NA,"expo-20ms","A","B",4,"A",NA,NA,"rare","share","d-right",234
"phonetic categorization","catch","share.wav","share",NA,NA,"expo-20ms","A","B",4,"A",NA,NA,"rare","share","d-right",234
