"display","trial_type","stim","word","VOT","label","condition","list_LSQ_variant","blockID","block","list","mean","sd","left","right","option_setup","progress_bar"
"phonetic categorization","exposure","din_115.wav","tin",115,"labeled","expo+20ms","A","A",2,"A",50,16.431676725155,"till","tin","d-right",234
"phonetic categorization","exposure","din_80.wav","tin",80,"labeled","expo+20ms","A","A",2,"A",50,16.431676725155,"till","tin","d-right",234
"phonetic categorization","exposure","din_80.wav","tin",80,"unlabeled","expo+20ms","A","A",2,"A",50,16.431676725155,"tin","din","d-right",234
"phonetic categorization","exposure","din_85.wav","tin",85,"unlabeled","expo+20ms","A","A",2,"A",50,16.431676725155,"tin","din","d-right",234
"phonetic categorization","exposure","din_85.wav","tin",85,"unlabeled","expo+20ms","A","A",2,"A",50,16.431676725155,"tin","din","d-right",234
"phonetic categorization","exposure","din_90.wav","tin",90,"unlabeled","expo+20ms","A","A",2,"A",50,16.431676725155,"tin","din","d-right",234
"phonetic categorization","exposure","dip_75.wav","tip",75,"labeled","expo+20ms","A","A",2,"A",50,16.431676725155,"tip","tin","d-right",234
"phonetic categorization","exposure","dip_85.wav","tip",85,"labeled","expo+20ms","A","A",2,"A",50,16.431676725155,"tip","tin","d-right",234
"phonetic categorization","exposure","dip_90.wav","tip",90,"labeled","expo+20ms","A","A",2,"A",50,16.431676725155,"tip","tin","d-right",234
"phonetic categorization","exposure","dip_90.wav","tip",90,"labeled","expo+20ms","A","A",2,"A",50,16.431676725155,"tip","tin","d-right",234
"phonetic categorization","exposure","dip_105.wav","tip",105,"unlabeled","expo+20ms","A","A",2,"A",50,16.431676725155,"tip","dip","d-right",234
"phonetic categorization","exposure","dip_60.wav","tip",60,"unlabeled","expo+20ms","A","A",2,"A",50,16.431676725155,"tip","dip","d-right",234
"phonetic categorization","exposure","dip_90.wav","tip",90,"unlabeled","expo+20ms","A","A",2,"A",50,16.431676725155,"tip","dip","d-right",234
"phonetic categorization","exposure","dip_95.wav","tip",95,"unlabeled","expo+20ms","A","A",2,"A",50,16.431676725155,"tip","dip","d-right",234
"phonetic categorization","catch","flare.wav","flare",NA,NA,"expo+20ms","A","A",2,"A",NA,NA,"flare","share","d-right",234
"phonetic categorization","catch","flare.wav","flare",NA,NA,"expo+20ms","A","A",2,"A",NA,NA,"flare","share","d-right",234
"phonetic categorization","catch","rare.wav","rare",NA,NA,"expo+20ms","A","A",2,"A",NA,NA,"rare","flare","d-right",234
"phonetic categorization","catch","rare.wav","rare",NA,NA,"expo+20ms","A","A",2,"A",NA,NA,"rare","flare","d-right",234
"phonetic categorization","catch","share.wav","share",NA,NA,"expo+20ms","A","A",2,"A",NA,NA,"rare","share","d-right",234
"phonetic categorization","catch","share.wav","share",NA,NA,"expo+20ms","A","A",2,"A",NA,NA,"rare","share","d-right",234
